,주가,거래량,OBV,기관_순매수누적,외국인_순매수누적,유로,달러,엔화,위안,소비자심리지수,자동차판매,예상종가
20140430_02,297000,282914,7461750,-365923,2567670,1423.23,1032,1007.12,164.76,105.28,89.96,301000
20140430_03,302500,282914,7461750,-365923,2567670,1423.23,1032,1007.12,164.76,105.28,89.96,301000
20140502_01,292000,171787,7289963,-358067,2555596,1426.48,1029.5,1004.68,164.55,105.47,89.95,295000
20140502_02,294750,171787,7289963,-358067,2555596,1426.48,1029.5,1004.68,164.55,105.47,89.95,295000
20140502_03,297500,171787,7289963,-358067,2555596,1426.48,1029.5,1004.68,164.55,105.47,89.95,295000
20140507_01,284000,311649,6978314,-361447,2532376,1423.71,1023,1007.19,164.13,105.66,89.94,294000
20140507_02,289500,311649,6978314,-361447,2532376,1423.71,1023,1007.19,164.13,105.66,89.94,294000
20140507_03,295000,311649,6978314,-361447,2532376,1423.71,1023,1007.19,164.13,105.66,89.94,294000
20140508_01,284000,207120,7185434,-360174,2527938,1423.36,1021.5,1003.04,163.99,105.84,89.93,284000
20140508_02,287750,207120,7185434,-360174,2527938,1423.36,1021.5,1003.04,163.99,105.84,89.93,284000
20140508_03,291500,207120,7185434,-360174,2527938,1423.36,1021.5,1003.04,163.99,105.84,89.93,284000
20140509_01,287500,126043,7311477,-359193,2525417,1417.93,1026,1008.45,164.7,106.02,89.92,290000
20140509_02,289750,126043,7311477,-359193,2525417,1417.93,1026,1008.45,164.7,106.02,89.92,290000
20140509_03,292000,126043,7311477,-359193,2525417,1417.93,1026,1008.45,164.7,106.02,89.92,290000
20140512_01,282500,174594,7136883,-347609,2499401,1410.7,1024.4,1004.61,164.28,106.18,89.92,290500
20140512_02,286250,174594,7136883,-347609,2499401,1410.7,1024.4,1004.61,164.28,106.18,89.92,290500
20140512_03,290000,174594,7136883,-347609,2499401,1410.7,1024.4,1004.61,164.28,106.18,89.92,290500
20140513_01,286000,190993,7327876,-337215,2485064,1407.09,1022,998.44,163.86,106.32,89.91,286500
20140513_02,289000,190993,7327876,-337215,2485064,1407.09,1022,998.44,163.86,106.32,89.91,286500
20140513_03,292000,190993,7327876,-337215,2485064,1407.09,1022,998.44,163.86,106.32,89.91,286500
20140514_01,291500,316877,7644753,-323161,2503854,1407.09,1025.5,1006.77,164.67,106.45,89.91,290000
20140514_02,296500,316877,7644753,-323161,2503854,1407.09,1025.5,1006.77,164.67,106.45,89.91,290000
20140514_03,301500,316877,7644753,-323161,2503854,1407.09,1025.5,1006.77,164.67,106.45,89.91,290000
20140515_01,298500,160310,7805063,-331543,2520965,1402.44,1026,1007.07,164.66,106.56,89.9,301500
20140515_02,301250,160310,7805063,-331543,2520965,1402.44,1026,1007.07,164.66,106.56,89.9,301500
20140515_03,304000,160310,7805063,-331543,2520965,1402.44,1026,1007.07,164.66,106.56,89.9,301500
20140516_01,295500,162438,7642625,-356436,2535163,1405.99,1025,1009.06,164.39,106.64,89.9,303000
20140516_02,298750,162438,7642625,-356436,2535163,1405.99,1025,1009.06,164.39,106.64,89.9,303000
20140516_03,302000,162438,7642625,-356436,2535163,1405.99,1025,1009.06,164.39,106.64,89.9,303000
20140519_01,292000,252867,7389758,-369903,2538518,1401.09,1021.8,1007.99,163.77,106.68,89.9,297500
20140519_02,295500,252867,7389758,-369903,2538518,1401.09,1021.8,1007.99,163.77,106.68,89.9,297500
20140519_03,299000,252867,7389758,-369903,2538518,1401.09,1021.8,1007.99,163.77,106.68,89.9,297500
20140520_01,291500,142813,7246945,-376702,2544816,1403.12,1025,1011.85,164.31,106.7,89.9,296000
20140520_02,295250,142813,7246945,-376702,2544816,1403.12,1025,1011.85,164.31,106.7,89.9,296000
20140520_03,299000,142813,7246945,-376702,2544816,1403.12,1025,1011.85,164.31,106.7,89.9,296000
20140521_01,292000,117629,7364574,-388543,2553293,1406.37,1025.5,1016.86,164.53,106.68,89.92,294000
20140521_02,294250,117629,7364574,-388543,2553293,1406.37,1025.5,1016.86,164.53,106.68,89.92,294000
20140521_03,296500,117629,7364574,-388543,2553293,1406.37,1025.5,1016.86,164.53,106.68,89.92,294000
20140522_01,291000,122260,7486834,-386262,2551468,1401.14,1024,1007.77,164.3,106.64,89.96,294500
20140522_02,294000,122260,7486834,-386262,2551468,1401.14,1024,1007.77,164.3,106.64,89.96,294500
20140522_03,297000,122260,7486834,-386262,2551468,1401.14,1024,1007.77,164.3,106.64,89.96,294500
20140523_01,295000,106812,7593646,-390100,2557731,1397.24,1025.5,1007.66,164.44,106.56,90.02,297000
20140523_02,297000,106812,7593646,-390100,2557731,1397.24,1025.5,1007.66,164.44,106.56,90.02,297000
20140523_03,299000,106812,7593646,-390100,2557731,1397.24,1025.5,1007.66,164.44,106.56,90.02,297000
20140526_01,294000,93586,7500060,-392876,2552241,1395.64,1023.5,1004.12,164.14,106.47,90.11,297500
20140526_02,296500,93586,7500060,-392876,2552241,1395.64,1023.5,1004.12,164.14,106.47,90.11,297500
20140526_03,299000,93586,7500060,-392876,2552241,1395.64,1023.5,1004.12,164.14,106.47,90.11,297500
20140527_01,287500,142603,7357457,-405614,2549854,1396.05,1023.2,1004.61,163.83,106.35,90.22,294500
20140527_02,291500,142603,7357457,-405614,2549854,1396.05,1023.2,1004.61,163.83,106.35,90.22,294500
20140527_03,295500,142603,7357457,-405614,2549854,1396.05,1023.2,1004.61,163.83,106.35,90.22,294500
20140528_01,288000,137999,7495456,-415480,2559949,1390.7,1021,1002.55,163.07,106.22,90.34,289000
20140528_02,290000,137999,7495456,-415480,2559949,1390.7,1021,1002.55,163.07,106.22,90.34,289000
20140528_03,292000,137999,7495456,-415480,2559949,1390.7,1021,1002.55,163.07,106.22,90.34,289000
20140529_01,288000,142490,7352966,-432321,2571882,1385.22,1017.5,1002.27,162.87,106.08,90.47,292000
20140529_02,290000,142490,7352966,-432321,2571882,1385.22,1017.5,1002.27,162.87,106.08,90.47,292000
20140529_03,292000,142490,7352966,-432321,2571882,1385.22,1017.5,1002.27,162.87,106.08,90.47,292000
20140530_01,287500,153863,7199103,-438529,2576924,1388.12,1020.3,1003.84,163.31,105.92,90.61,291500
20140530_02,290250,153863,7199103,-438529,2576924,1388.12,1020.3,1003.84,163.31,105.92,90.61,291500
20140530_03,293000,153863,7199103,-438529,2576924,1388.12,1020.3,1003.84,163.31,105.92,90.61,291500
20140602_01,285000,111965,7087138,-449051,2584292,1392.44,1024,1003.63,163.79,105.76,90.76,288000
20140602_02,287500,111965,7087138,-449051,2584292,1392.44,1024,1003.63,163.79,105.76,90.76,288000
20140602_03,290000,111965,7087138,-449051,2584292,1392.44,1024,1003.63,163.79,105.76,90.76,288000
20140603_01,278000,211500,7298638,-450234,2591637,1392.13,1024,1000,163.74,105.6,90.91,287000
20140603_02,285000,211500,7298638,-450234,2591637,1392.13,1024,1000,163.74,105.6,90.91,287000
20140603_03,292000,211500,7298638,-450234,2591637,1392.13,1024,1000,163.74,105.6,90.91,287000
20140605_01,284500,171871,7126767,-454375,2590812,1390.84,1022,996.59,163.31,105.43,91.06,292000
20140605_02,289250,171871,7126767,-454375,2590812,1390.84,1022,996.59,163.31,105.43,91.06,292000
20140605_03,294000,171871,7126767,-454375,2590812,1390.84,1022,996.59,163.31,105.43,91.06,292000
20140609_01,282500,114806,7241573,-455601,2591322,1384.53,1015.2,990.54,162.97,105.26,91.21,287500
20140609_02,286500,114806,7241573,-455601,2591322,1384.53,1015.2,990.54,162.97,105.26,91.21,287500
20140609_03,290500,114806,7241573,-455601,2591322,1384.53,1015.2,990.54,162.97,105.26,91.21,287500
20140610_01,283000,203752,7037821,-471402,2591456,1378.65,1017,993.65,163.54,105.11,91.36,288000
20140610_02,286250,203752,7037821,-471402,2591456,1378.65,1017,993.65,163.54,105.11,91.36,288000
20140610_03,289500,203752,7037821,-471402,2591456,1378.65,1017,993.65,163.54,105.11,91.36,288000
20140611_01,284500,284834,7322655,-472219,2605393,1375.02,1016.5,994.03,163.3,104.95,91.49,284000
20140611_02,287750,284834,7322655,-472219,2605393,1375.02,1016.5,994.03,163.3,104.95,91.49,284000
20140611_03,291000,284834,7322655,-472219,2605393,1375.02,1016.5,994.03,163.3,104.95,91.49,284000
20140612_01,284500,221582,7101073,-475648,2601145,1375.97,1017.2,996.57,163.51,104.82,91.62,289000
20140612_02,286500,221582,7101073,-475648,2601145,1375.97,1017.2,996.57,163.51,104.82,91.62,289000
20140612_03,288500,221582,7101073,-475648,2601145,1375.97,1017.2,996.57,163.51,104.82,91.62,289000
20140613_01,283500,135260,6965813,-479493,2599218,1383.19,1019,1000.2,164.13,104.69,91.73,285500
20140613_02,285250,135260,6965813,-479493,2599218,1383.19,1019,1000.2,164.13,104.69,91.73,285500
20140613_03,287000,135260,6965813,-479493,2599218,1383.19,1019,1000.2,164.13,104.69,91.73,285500
20140616_01,283000,188959,6776854,-484262,2604575,1381.27,1021.5,1002.16,164.2,104.59,91.83,285000
20140616_02,284500,188959,6776854,-484262,2604575,1381.27,1021.5,1002.16,164.2,104.59,91.83,285000
20140616_03,286000,188959,6776854,-484262,2604575,1381.27,1021.5,1002.16,164.2,104.59,91.83,285000
20140617_01,285000,194277,6971131,-483452,2614814,1386.48,1021.5,1001.18,164.04,104.5,91.91,285000
20140617_02,289250,194277,6971131,-483452,2614814,1386.48,1021.5,1001.18,164.04,104.5,91.91,285000
20140617_03,293500,194277,6971131,-483452,2614814,1386.48,1021.5,1001.18,164.04,104.5,91.91,285000
20140618_01,283500,201094,6770037,-492661,2601276,1386.57,1023,1000.59,164.11,104.44,91.96,292000
20140618_02,287750,201094,6770037,-492661,2601276,1386.57,1023,1000.59,164.11,104.44,91.96,292000
20140618_03,292000,201094,6770037,-492661,2601276,1386.57,1023,1000.59,164.11,104.44,91.96,292000
20140619_01,282000,198906,6968943,-493751,2605484,1388.25,1018,1000,163.48,104.41,91.99,283500
20140619_02,285000,198906,6968943,-493751,2605484,1388.25,1018,1000,163.48,104.41,91.99,283500
20140619_03,288000,198906,6968943,-493751,2605484,1388.25,1018,1000,163.48,104.41,91.99,283500
20140620_01,280500,155799,6813144,-494989,2601628,1390.06,1021.5,1001.57,164.12,104.4,92,285500
20140620_02,283750,155799,6813144,-494989,2601628,1390.06,1021.5,1001.57,164.12,104.4,92,285500
20140620_03,287000,155799,6813144,-494989,2601628,1390.06,1021.5,1001.57,164.12,104.4,92,285500
20140623_01,275000,187774,6625370,-490536,2579377,1384.68,1019.5,1000.88,163.79,104.42,91.95,280500
20140623_02,278750,187774,6625370,-490536,2579377,1384.68,1019.5,1000.88,163.79,104.42,91.95,280500
20140623_03,282500,187774,6625370,-490536,2579377,1384.68,1019.5,1000.88,163.79,104.42,91.95,280500
20140624_01,276000,180180,6805550,-481521,2569425,1386.04,1017.5,998.53,163.39,104.45,91.85,278000
20140624_02,279250,180180,6805550,-481521,2569425,1386.04,1017.5,998.53,163.39,104.45,91.85,278000
20140624_03,282500,180180,6805550,-481521,2569425,1386.04,1017.5,998.53,163.39,104.45,91.85,278000
20140625_01,278000,136080,6669470,-485224,2562646,1388.32,1020,1000.69,163.63,104.5,91.7,281000
20140625_02,280500,136080,6669470,-485224,2562646,1388.32,1020,1000.69,163.63,104.5,91.7,281000
20140625_03,283000,136080,6669470,-485224,2562646,1388.32,1020,1000.69,163.63,104.5,91.7,281000
20140626_01,280500,146001,6815471,-477899,2566093,1382.77,1015.7,998.13,163.16,104.57,91.52,280000
20140626_02,282500,146001,6815471,-477899,2566093,1382.77,1015.7,998.13,163.16,104.57,91.52,280000
20140626_03,284500,146001,6815471,-477899,2566093,1382.77,1015.7,998.13,163.16,104.57,91.52,280000
20140627_01,280000,167186,6648285,-468717,2550010,1382.36,1014.5,1000.3,163.13,104.65,91.31,284500
20140627_02,282750,167186,6648285,-468717,2550010,1382.36,1014.5,1000.3,163.13,104.65,91.31,284500
20140627_03,285500,167186,6648285,-468717,2550010,1382.36,1014.5,1000.3,163.13,104.65,91.31,284500
20140630_01,281000,145300,6793585,-468184,2552682,1381.41,1011.5,997.53,162.91,104.74,91.06,281500
20140630_02,282500,145300,6793585,-468184,2552682,1381.41,1011.5,997.53,162.91,104.74,91.06,281500
20140630_03,284000,145300,6793585,-468184,2552682,1381.41,1011.5,997.53,162.91,104.74,91.06,281500
20140701_01,275500,328759,6464826,-482506,2528534,1383.96,1011,995.76,162.92,104.84,90.8,284000
20140701_02,279000,328759,6464826,-482506,2528534,1383.96,1011,995.76,162.92,104.84,90.8,284000
20140701_03,282500,328759,6464826,-482506,2528534,1383.96,1011,995.76,162.92,104.84,90.8,284000
20140702_01,275500,195698,6660524,-495610,2531872,1376.65,1007.5,993.1,162.25,104.94,90.52,277000
20140702_02,277250,195698,6660524,-495610,2531872,1376.65,1007.5,993.1,162.25,104.94,90.52,277000
20140702_03,279000,195698,6660524,-495610,2531872,1376.65,1007.5,993.1,162.25,104.94,90.52,277000
20140703_01,278000,140523,6801047,-501941,2546946,1377.21,1008.5,989.5,162.25,105.05,90.23,278000
20140703_02,279250,140523,6801047,-501941,2546946,1377.21,1008.5,989.5,162.25,105.05,90.23,278000
20140703_03,280500,140523,6801047,-501941,2546946,1377.21,1008.5,989.5,162.25,105.05,90.23,278000
20140704_01,280000,158666,6959713,-506644,2562770,1372.38,1009.7,989.8,162.71,105.17,89.93,279500
20140704_02,281250,158666,6959713,-506644,2562770,1372.38,1009.7,989.8,162.71,105.17,89.93,279500
20140704_03,282500,158666,6959713,-506644,2562770,1372.38,1009.7,989.8,162.71,105.17,89.93,279500
20140707_01,276500,175448,6784265,-521119,2572459,1376.49,1012.2,993.03,163.26,105.29,89.63,281500
20140707_02,279500,175448,6784265,-521119,2572459,1376.49,1012.2,993.03,163.26,105.29,89.63,281500
20140707_03,282500,175448,6784265,-521119,2572459,1376.49,1012.2,993.03,163.26,105.29,89.63,281500
20140708_01,272000,264396,6519869,-543983,2566638,1375.44,1011.5,994.4,163.07,105.41,89.34,279000
20140708_02,276500,264396,6519869,-543983,2566638,1375.44,1011.5,994.4,163.07,105.41,89.34,279000
20140708_03,281000,264396,6519869,-543983,2566638,1375.44,1011.5,994.4,163.07,105.41,89.34,279000
20140709_01,270000,127336,6392533,-560526,2578192,1378.14,1012,995.77,163.27,105.53,89.06,272500
20140709_02,271500,127336,6392533,-560526,2578192,1378.14,1012,995.77,163.27,105.53,89.06,272500
20140709_03,273000,127336,6392533,-560526,2578192,1378.14,1012,995.77,163.27,105.53,89.06,272500
20140710_01,272500,248092,6640625,-566745,2614489,1382.11,1013.8,999.51,163.53,105.64,88.8,272000
20140710_02,276250,248092,6640625,-566745,2614489,1382.11,1013.8,999.51,163.53,105.64,88.8,272000
20140710_03,280000,248092,6640625,-566745,2614489,1382.11,1013.8,999.51,163.53,105.64,88.8,272000
20140711_01,270500,236377,6404248,-593991,2633114,1387.16,1019,1005.43,164.15,105.75,88.56,279500
20140711_02,274250,236377,6404248,-593991,2633114,1387.16,1019,1005.43,164.15,105.75,88.56,279500
20140711_03,278000,236377,6404248,-593991,2633114,1387.16,1019,1005.43,164.15,105.75,88.56,279500
20140714_01,273000,122787,6527035,-601762,2641625,1387.64,1018,1002.96,164.05,105.86,88.35,272500
20140714_02,275000,122787,6527035,-601762,2641625,1387.64,1018,1002.96,164.05,105.86,88.35,272500
20140714_03,277000,122787,6527035,-601762,2641625,1387.64,1018,1002.96,164.05,105.86,88.35,272500
20140715_01,275000,309279,6836314,-591853,2657467,1397.13,1027,1011.13,165.3,105.96,88.17,273500
20140715_02,281500,309279,6836314,-591853,2657467,1397.13,1027,1011.13,165.3,105.96,88.17,273500
20140715_03,288000,309279,6836314,-591853,2657467,1397.13,1027,1011.13,165.3,105.96,88.17,273500
20140716_01,284000,224300,6612014,-567073,2647291,1394.25,1029.5,1012.29,165.78,106.04,88.04,285000
20140716_02,287250,224300,6612014,-567073,2647291,1394.25,1029.5,1012.29,165.78,106.04,88.04,285000
20140716_03,290500,224300,6612014,-567073,2647291,1394.25,1029.5,1012.29,165.78,106.04,88.04,285000
20140717_01,281500,145814,6466200,-564888,2645651,1389.57,1026.8,1011.73,165.53,106.12,87.94,284000
20140717_02,285250,145814,6466200,-564888,2645651,1389.57,1026.8,1011.73,165.53,106.12,87.94,284000
20140717_03,289000,145814,6466200,-564888,2645651,1389.57,1026.8,1011.73,165.53,106.12,87.94,284000
20140718_01,282000,89471,6555671,-565445,2649490,1394.11,1030,1015.88,166.01,106.19,87.9,284000
20140718_02,283750,89471,6555671,-565445,2649490,1394.11,1030,1015.88,166.01,106.19,87.9,284000
20140718_03,285500,89471,6555671,-565445,2649490,1394.11,1030,1015.88,166.01,106.19,87.9,284000
20140721_01,277500,109293,6446378,-569058,2647112,1389.8,1027.5,1014.61,165.56,106.24,87.92,285000
20140721_02,282750,109293,6446378,-569058,2647112,1389.8,1027.5,1014.61,165.56,106.24,87.92,285000
20140721_03,288000,109293,6446378,-569058,2647112,1389.8,1027.5,1014.61,165.56,106.24,87.92,285000
20140722_01,276500,108965,6555343,-576767,2651165,1382.32,1025,1009.65,165.18,106.29,88,278500
20140722_02,279250,108965,6555343,-576767,2651165,1382.32,1025,1009.65,165.18,106.29,88,278500
20140722_03,282000,108965,6555343,-576767,2651165,1382.32,1025,1009.65,165.18,106.29,88,278500
20140723_01,274500,159965,6395378,-589086,2653101,1379.12,1024,1010.16,165.25,106.35,88.14,279500
20140723_02,277500,159965,6395378,-589086,2653101,1379.12,1024,1010.16,165.25,106.35,88.14,279500
20140723_03,280500,159965,6395378,-589086,2653101,1379.12,1024,1010.16,165.25,106.35,88.14,279500
20140724_01,272500,317678,6713056,-581955,2654155,1386.62,1028.5,1013.5,166.11,106.4,88.33,277000
20140724_02,276250,317678,6713056,-581955,2654155,1386.62,1028.5,1013.5,166.11,106.4,88.33,277000
20140724_03,280000,317678,6713056,-581955,2654155,1386.62,1028.5,1013.5,166.11,106.4,88.33,277000
20140725_01,277000,134093,6847149,-573760,2652649,1380.6,1027,1007.65,165.87,106.46,88.57,280000
20140725_02,280500,134093,6847149,-573760,2652649,1380.6,1027,1007.65,165.87,106.46,88.57,280000
20140725_03,284000,134093,6847149,-573760,2652649,1380.6,1027,1007.65,165.87,106.46,88.57,280000
20140728_01,278000,159173,6687976,-579697,2650375,1378.23,1026,1007.07,165.78,106.51,88.84,281500
20140728_02,280500,159173,6687976,-579697,2650375,1378.23,1026,1007.07,165.78,106.51,88.84,281500
20140728_03,283000,159173,6687976,-579697,2650375,1378.23,1026,1007.07,165.78,106.51,88.84,281500
20140729_01,281000,423715,7111691,-530389,2658927,1376.32,1024.2,1005.2,165.7,106.56,89.15,281000
20140729_02,289250,423715,7111691,-530389,2658927,1376.32,1024.2,1005.2,165.7,106.56,89.15,281000
20140729_03,297500,423715,7111691,-530389,2658927,1376.32,1024.2,1005.2,165.7,106.56,89.15,281000
20140730_01,294000,376671,7488362,-507486,2669889,1372.33,1024.2,1002.45,165.82,106.61,89.48,295500
20140730_02,298250,376671,7488362,-507486,2669889,1372.33,1024.2,1002.45,165.82,106.61,89.48,295500
20140730_03,302500,376671,7488362,-507486,2669889,1372.33,1024.2,1002.45,165.82,106.61,89.48,295500
20140731_01,301500,430446,7918808,-505295,2719296,1380.83,1030.7,1002.63,166.9,106.66,89.83,301500
20140731_02,305500,430446,7918808,-505295,2719296,1380.83,1030.7,1002.63,166.9,106.66,89.83,301500
20140731_03,309500,430446,7918808,-505295,2719296,1380.83,1030.7,1002.63,166.9,106.66,89.83,301500
20140801_01,303500,258317,8177125,-503376,2729750,1389.67,1038,1007.96,168.02,106.71,90.18,309000
20140801_02,307750,258317,8177125,-503376,2729750,1389.67,1038,1007.96,168.02,106.71,90.18,309000
20140801_03,312000,258317,8177125,-503376,2729750,1389.67,1038,1007.96,168.02,106.71,90.18,309000
20140804_01,300500,184950,7992175,-515343,2740434,1386.7,1033,1006.82,167.22,106.76,90.55,309500
20140804_02,306000,184950,7992175,-515343,2740434,1386.7,1033,1006.82,167.22,106.76,90.55,309500
20140804_03,311500,184950,7992175,-515343,2740434,1386.7,1033,1006.82,167.22,106.76,90.55,309500
20140805_01,297500,134994,7857181,-525229,2748935,1378.51,1029.2,1003.31,166.76,106.8,90.91,302000
